preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
olmoe,duquant_once,8,32,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.855895,0.854779,0.856129,0.001835,1.000000,0.748822,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,32,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.640913,0.640769,0.641023,0.000300,1.335431,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,32,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.746913,0.745556,0.751357,0.007266,1.145910,0.858083,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,8,32,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.203667,0.203628,0.203814,0.001002,4.202424,3.146867,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,8,32,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.097796,0.097641,0.097887,0.000666,8.751841,6.553571,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,1,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.853273,0.852889,0.854260,0.001431,1.000000,0.759568,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,1,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.648119,0.646511,0.648929,0.003249,1.316538,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,1,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.749409,0.748135,0.751679,0.001871,1.138595,0.864840,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,16,1,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.203682,0.203513,0.203755,0.001664,4.189241,3.182014,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,16,1,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.097002,0.096891,0.097080,0.000158,8.796447,6.681501,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,2,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.852423,0.850129,0.858035,0.004684,1.000000,0.752726,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,2,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.641641,0.641303,0.641697,0.001804,1.328505,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,2,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.748988,0.748808,0.749186,0.007530,1.138100,0.856677,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,16,2,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.203258,0.203008,0.203585,0.000495,4.193798,3.156781,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,16,2,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.098068,0.097469,0.098078,0.000494,8.692163,6.542817,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,4,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.855335,0.853998,0.856180,0.002789,1.000000,0.749368,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,4,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.640961,0.640411,0.642537,0.002225,1.334457,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,4,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.747142,0.746739,0.747411,0.000772,1.144809,0.857884,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,16,4,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.203844,0.203541,0.203930,0.000405,4.196027,3.144370,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,16,4,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.098457,0.098292,0.099593,0.002870,8.687397,6.510060,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,8,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.869830,0.861486,0.871862,0.007669,1.000000,0.743982,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,8,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.647138,0.647043,0.647866,0.001255,1.344118,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,8,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.745222,0.744723,0.746243,0.002936,1.167209,0.868383,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,16,8,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.205435,0.205074,0.207879,0.002299,4.234089,3.150086,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,16,8,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.098192,0.097870,0.098280,0.015637,8.858461,6.590537,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,16,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.860377,0.858582,0.873068,0.008410,1.000000,0.751652,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
